glycan	G1-1	G1-2	G1-3	G1-4	G1-5	G1-6	G1-7	G1-8
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	0.4141816627522742	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	0.6136873174319282	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	0.5424598640406234	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	0.5538830963108098
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
{Man(?1-?)}Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	0.5761967071330197	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	0.7093943876772557	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	0.6266242164321484	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	0.7457969770296324	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0.7657330000132802	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0.9914264866263945	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.4804582381118483	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.7280011751111313
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	0.07643339081379365	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	0.1027909931960864	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	0.03573315444331309	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	0.05638057087588593	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	0.01874530530095006	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	0.06849819772620007	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.0974050503765162	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.04292187365552182
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[HexNAc(?1-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAcOS(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	0	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	0.004836365323855291	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	0	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	0	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0.1352851651476742	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.00874781200140509	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.00756544778701753
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	0.05357077039713742	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	0.04755438772553341	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	0	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	0	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0.5214638365134627	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	0.06047301155310256	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.04273975604863364	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.03210295674787756
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Neu5Ac(a2-?)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]Gal(b1-3)[GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	0.7930660052914688	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	0.7033212548182853	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	0	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	0.9655990092835239	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	0.04070478174329604	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	1.040989328177654	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	0.9209979171319483	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.03987479070998715
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(?1-?)GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	0.6818250856565802	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	0.7154165404439601	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	1.39396785671724	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	1.049045562245218	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	1.192197823648791	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	0	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	0.5585002627916632	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	0.03958784057855862
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-?)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)]GalNAc	NA	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(?1-?)GlcNAc(b1-3)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	1.869777844760592	NA	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(?1-?)GlcNAc(b1-3)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	1.833077637637494	NA	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(?1-?)GlcNAc(b1-3)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	2.128422757873767	NA	NA	NA	NA	NA
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Gal(?1-?)GlcNAc(b1-3)]Gal(b1-3)[Fuc(a1-2)Gal(?1-?)GlcNAc(b1-6)]GalNAc	NA	NA	NA	2.255665781535883	NA	NA	NA	NA
